 &plot nbnd=  20, nks=   171 /
   31.974   34.424   35.793   39.946   41.671   42.244   43.603   45.010   45.283   47.839
            1.000000  0.120000  0.000000
  -10.304    1.450    3.903    3.980   14.651   15.181   18.054   23.360   23.962   30.357
   32.034   34.010   35.820   40.157   41.550   42.356   43.875   44.857   45.213   47.935
            1.000000  0.140000  0.000000
  -10.302    1.474    3.856    3.960   14.724   15.256   18.029   23.212   24.017   30.435
   32.106   33.583   35.850   40.336   41.416   42.480   44.211   44.695   45.136   48.019
            1.000000  0.160000  0.000000
  -10.300    1.502    3.804    3.939   14.806   15.342   17.999   23.050   24.080   30.514
   32.190   33.151   35.885   40.486   41.273   42.613   44.528   44.607   45.051   48.084
            1.000000  0.180000  0.000000
  -10.297    1.534    3.746    3.916   14.896   15.437   17.965   22.876   24.153   30.592
   32.285   32.717   35.925   40.610   41.122   42.752   44.359   44.962   45.057   48.124
            1.000000  0.200000  0.000000
  -10.294    1.570    3.683    3.891   14.994   15.540   17.926   22.693   24.236   30.667
   32.284   32.390   35.968   40.715   40.967   42.897   44.189   44.869   45.551   48.135
            1.000000  0.220000  0.000000
  -10.291    1.609    3.615    3.866   15.099   15.652   17.884   22.503   24.329   30.737
   31.855   32.505   36.014   40.806   40.809   43.046   44.019   44.776   46.082   48.113
            1.000000  0.240000  0.000000
  -10.288    1.652    3.544    3.840   15.210   15.770   17.836   22.309   24.431   30.801
